"OrderID";"Tanggal";"Nama_Produk";"Jumlah";"Harga";"Harga_Unit";"Sumber_Order";"Nama_Pelanggan";"Nomor_WA"
"ORD101237";"2025-06-30";"Salad Ayam";1;40000;40000;"WhatsApp";"Citra Permana";83890838637
"ORD100494";"2025-07-18";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Putu Santoso";84358112880
"ORD101760";"2025-05-27";"Soup sayur";1;25000;25000;"WhatsApp";"Fajar Wijaya";83348039652
"ORD102431";"2025-09-17";"Nasi Box Ayam";1;25000;25000;"Instagram";"Putu Kusuma";88515832818
"ORD101701";"2025-07-19";"Snack Box";1;25000;25000;"Instagram";"Budi Budiyanto";80132677360
"ORD102222";"2025-06-09";"Nasi Box Ayam";1;25000;25000;"Instagram";"Sari Budiyanto";89241418328
"ORD102284";"2025-09-04";"Nasi Box Ayam";1;30000;30000;"Instagram";"Dewi Santoso";80167618472
"ORD101514";"2025-06-23";"Salad Ayam";1;35000;35000;"WhatsApp";"Andi Pratama";89325250029
"ORD102227";"2025-05-10";"snack box";1;25000;25000;"WhatsApp";"Citra Putri";86788861015
"ORD100103";"2025-05-07";"Nasi box vegan";1;35000;35000;"WhatsApp";"Joko Putri";82583132370
"ORD100781";"2025-05-10";"Salad Ayam";2;80000;40000;"Instagram";"Nina Saputra";87116845775
"ORD101784";"2025-05-09";"Soup sayur";1;25000;25000;"Instagram";"Laras Budiyanto";81449147660
"ORD100355";"2025-06-10";"Nasi Box Ayam";4;100000;25000;"Instagram";"Tono Permana";87452991241
"ORD100798";"2025-09-06";"Nasi box vegan";1;25000;25000;"WhatsApp";"Rina Kusuma";83252880957
"ORD100622";"2025-08-26";"Nasi Box Ayam";1;30000;30000;"Instagram";"Laras Budiyanto";84168784991
"ORD102030";"2025-05-16";"Salad Ayam";4;140000;35000;"Instagram";"Citra Permana";83890838637
"ORD101561";"2025-07-31";"Snack box";1;15000;15000;"WhatsApp";"Fajar Wicaksono";87063242415
"ORD101494";"2025-04-03";"Salad Ayam";2;60000;30000;"WhatsApp";"Fajar Wijaya";87525007432
"ORD100897";"2025-09-27";"Nasi Box Ayam";3;75000;25000;"WhatsApp";"Nina Wijaya";88324210249
"ORD100110";"2025-08-07";"Soup Sayur";1;25000;25000;"Instagram";"Sari Saputra";83840666580
"ORD101556";"2025-09-16";"Soup Sayur";1;20000;20000;"Instagram";"Joko Santoso";81938026206
"ORD102296";"2025-09-17";"Soup sayur";1;25000;25000;"WhatsApp";"Nina Kusuma";81251778528
"ORD102114";"2025-05-28";"Salad Ayam";2;70000;35000;"Instagram";"Fajar Wicaksono";88742967175
"ORD100643";"2025-07-11";"Snack box";2;30000;15000;"Instagram";"Citra Pratama";82064361103
"ORD100312";"2025-04-02";"Nasi Box Ayam";3;45000;15000;"Instagram";"Maya Harto";80376137918
"ORD101470";"2025-07-06";"Nasi Box Vegan";5;125000;25000;"WhatsApp";"Gita Putri";87877470168
"ORD102459";"2025-08-13";"Salad Ayam";1;30000;30000;"Instagram";"Fajar Wicaksono";87038430988
"ORD100600";"2025-05-11";"Soup Sayur";2;50000;25000;"WhatsApp";"Uli Kusuma";89650477358
"ORD100063";"2025-06-08";"Soup sayur";1;25000;25000;"WhatsApp";"Kiki Saputra";85452711116
"ORD100354";"2025-05-28";"Salad Ayam";2;60000;30000;"Instagram";"Citra Saputra";86687002176
"ORD100816";"2025-06-03";"Salad Ayam";2;60000;30000;"Instagram";"Tono Wicaksono";88819148580
"ORD100082";"2025-06-16";"Nasi Box Ayam";1;25000;25000;"Instagram";"Gita Wicaksono";84167243426
"ORD102282";"2025-05-08";"Salad Ayam";1;30000;30000;"Instagram";"Sari Putri";87553942373
"ORD101267";"2025-05-02";"Salad Ayam";1;15000;15000;"WhatsApp";"Sari Permana";82060385050
"ORD102453";"2025-08-08";"snack box";2;30000;15000;"WhatsApp";"Tono Santoso";82115869380
"ORD102285";"2025-07-26";"Nasi box vegan";1;35000;35000;"Instagram";"Fajar Budiyanto";87334270866
"ORD100362";"2025-07-16";"Nasi Box Vegan";4;100000;25000;"WhatsApp";"Ika Pratama";82577754781
"ORD100584";"2025-04-06";"Nasi Box Ayam";1;30000;30000;"Instagram";"Citra Wicaksono";87589178390
"ORD100903";"2025-09-15";"Nasi Box Vegan";1;25000;25000;"Instagram";"Laras Santoso";85830033542
"ORD101515";"2025-07-06";"Snack Box";3;45000;15000;"Instagram";"Fajar Wicaksono";88742967175
"ORD101817";"2025-09-26";"Nasi Box Vegan";1;25000;25000;"Instagram";"Eka Harto";87510799118
"ORD100952";"2025-05-05";"Soup Sayur";1;25000;25000;"Instagram";"Gita Kusuma";80053293183
"ORD101849";"2025-09-20";"Salad Ayam";3;105000;35000;"WhatsApp";"Fajar Pratama";82866929662
"ORD102319";"2025-04-02";"Salad Ayam";1;30000;30000;"WhatsApp";"Fajar Wicaksono";88681447394
"ORD101987";"2025-07-24";"Nasi Box Ayam";1;35000;35000;"Instagram";"Laras Santoso";85415667652
"ORD100054";"2025-07-09";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Ika Pratama";82577754781
"ORD101815";"2025-07-26";"Snack box";1;20000;20000;"Instagram";"Maya Harto";86519398280
"ORD102374";"2025-04-25";"Salad Ayam";2;30000;15000;"Instagram";"Maya Permana";81779717751
"ORD101143";"2025-06-21";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Uli Kusuma";85604661839
"ORD101606";"2025-06-02";"Nasi box vegan";3;90000;30000;"Instagram";"Joko Wijaya";83836702410
"ORD101383";"2025-04-17";"Soup Sayur";2;40000;20000;"Instagram";"Ochi Kusuma";80104328986
"ORD101356";"2025-04-20";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Eka Putri";86984858333
"ORD101694";"2025-09-15";"Soup Sayur";1;20000;20000;"WhatsApp";"Nina Putri";83445655743
"ORD102032";"2025-09-30";"Nasi Box Ayam";1;25000;25000;"Instagram";"Fajar Pratama";85341928327
"ORD101536";"2025-09-18";"Nasi Box Vegan";1;25000;25000;"Instagram";"Sari Harto";86081062003
"ORD100129";"2025-07-05";"Nasi Box Ayam";1;15000;15000;"Instagram";"Ochi Kusuma";82499125134
"ORD101821";"2025-09-11";"Salad Ayam";1;20000;20000;"WhatsApp";"Fajar Santoso";84556110022
"ORD102036";"2025-07-11";"Nasi box vegan";5;125000;25000;"Instagram";"Dewi Wicaksono";82233206163
"ORD100216";"2025-08-02";"Salad Ayam";2;30000;15000;"WhatsApp";"Hadi Pratama";82904228421
"ORD101342";"2025-06-28";"Nasi Box Ayam";4;120000;30000;"Instagram";"Budi Permana";80548687403
"ORD102217";"2025-06-15";"Salad Ayam";1;30000;30000;"WhatsApp";"Sari Saputra";83840666580
"ORD102043";"2025-05-24";"Nasi Box Ayam";2;50000;25000;"Instagram";"Fajar Harto";81714677418
"ORD101208";"2025-07-25";"Nasi Box Ayam";1;20000;20000;"Instagram";"Kiki Pratama";81256746807
"ORD101571";"2025-07-05";"Nasi Box Ayam";1;25000;25000;"Instagram";"Gita Wijaya";81219656523
"ORD102364";"2025-08-20";"Soup sayur";1;25000;25000;"WhatsApp";"Fajar Pratama";85341928327
"ORD100829";"2025-09-18";"Soup Sayur";1;20000;20000;"Instagram";"Citra Permana";87506068536
"ORD100652";"2025-05-26";"Nasi Box Ayam";2;40000;20000;"Instagram";"Andi Kusuma";88215064890
"ORD101505";"2025-07-19";"Soup Sayur";1;25000;25000;"WhatsApp";"Eka Santoso";81632870831
"ORD100323";"2025-07-26";"Nasi Box Ayam";1;30000;30000;"Instagram";"Sari Putri";85135346554
"ORD102415";"2025-06-22";"Soup Sayur";1;20000;20000;"Instagram";"Laras Kusuma";88262045053
"ORD102376";"2025-06-25";"Soup Sayur";1;20000;20000;"WhatsApp";"Fajar Wijaya";82281606484
"ORD100241";"2025-08-07";"Salad Ayam";1;30000;30000;"Instagram";"Tono Permana";81034131647
"ORD101329";"2025-08-06";"Nasi Box Ayam";1;30000;30000;"Instagram";"Sari Permana";82060385050
"ORD101065";"2025-04-22";"snack box";1;15000;15000;"Instagram";"Budi Putri";84629960653
"ORD100530";"2025-04-19";"Nasi Box Ayam";1;25000;25000;"Instagram";"Gita Kusuma";88214658404
"ORD100476";"2025-05-25";"Nasi Box Vegan";5;150000;30000;"WhatsApp";"Fajar Kusuma";86590277167
"ORD101431";"2025-09-01";"snack box";1;25000;25000;"WhatsApp";"Ika Saputra";86574374896
"ORD101975";"2025-04-24";"Nasi Box Ayam";1;35000;35000;"Instagram";"Sari Putri";88274225790
"ORD101306";"2025-07-27";"Nasi Box Ayam";4;120000;30000;"Instagram";"Sari Harto";82701039308
"ORD102406";"2025-04-14";"Nasi Box Ayam";4;120000;30000;"Instagram";"Andi Putri";86542351161
"ORD101427";"2025-04-26";"Salad Ayam";1;30000;30000;"Instagram";"Rina Permana";88578652785
"ORD102057";"2025-08-31";"Salad Ayam";4;120000;30000;"WhatsApp";"Kiki Wijaya";89254629148
"ORD102179";"2025-07-23";"Soup Sayur";1;25000;25000;"Instagram";"Maya Pratama";81994101372
"ORD100848";"2025-05-10";"Snack box";1;20000;20000;"Instagram";"Sari Harto";89825449481
"ORD100157";"2025-08-21";"Snack box";2;50000;25000;"WhatsApp";"Ochi Permana";82104696325
"ORD102118";"2025-09-29";"Soup sayur";2;40000;20000;"WhatsApp";"Andi Wicaksono";86226838851
"ORD101161";"2025-09-28";"Snack Box";3;60000;20000;"WhatsApp";"Maya Wicaksono";88544587717
"ORD101145";"2025-04-01";"Soup Sayur";1;25000;25000;"WhatsApp";"Rina Santoso";88697829221
"ORD101827";"2025-09-17";"Salad Ayam";2;50000;25000;"WhatsApp";"Uli Permana";82480861317
"ORD101501";"2025-04-02";"Salad Ayam";1;40000;40000;"Instagram";"Gita Wicaksono";84741124903
"ORD101387";"2025-05-29";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Laras Kusuma";84078161849
"ORD100180";"2025-06-25";"Soup Sayur";1;20000;20000;"Instagram";"Putu Putri";86149331637
"ORD100349";"2025-04-15";"Soup sayur";2;40000;20000;"Instagram";"Andi Kusuma";89861622999
"ORD102299";"2025-08-01";"Nasi Box Ayam";2;70000;35000;"Instagram";"Dewi Budiyanto";84498926659
"ORD100683";"2025-06-29";"Snack box";2;30000;15000;"Instagram";"Andi Harto";83006848666
"ORD101956";"2025-06-30";"Soup Sayur";1;20000;20000;"Instagram";"Rina Harto";81438424981
"ORD102333";"2025-08-20";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Kiki Pratama";81256746807
"ORD101003";"2025-04-04";"Snack Box";1;20000;20000;"Instagram";"Uli Wijaya";86697848018
"ORD102121";"2025-07-31";"Salad Ayam";5;75000;15000;"Instagram";"Citra Permana";88999404389
"ORD100329";"2025-09-04";"Soup Sayur";1;20000;20000;"Instagram";"Sari Pratama";86218501631
"ORD101012";"2025-09-27";"Nasi Box Vegan";1;25000;25000;"Instagram";"Joko Wicaksono";86870146263
"ORD100344";"2025-07-26";"Soup Sayur";3;60000;20000;"Instagram";"Fajar Pratama";80392614293
"ORD100259";"2025-07-22";"Nasi box vegan";2;60000;30000;"Instagram";"Laras Wicaksono";81928565431
"ORD101466";"2025-05-26";"Soup sayur";1;20000;20000;"Instagram";"Dewi Pratama";88692322602
"ORD100218";"2025-09-25";"Nasi Box Ayam";1;30000;30000;"Instagram";"Dewi Santoso";86903311907
"ORD100468";"2025-05-22";"Soup Sayur";4;80000;20000;"Instagram";"Dewi Wicaksono";82233206163
"ORD101739";"2025-05-19";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Dewi Harto";87859696915
"ORD101948";"2025-04-30";"Nasi Box Vegan";1;30000;30000;"WhatsApp";"Kiki Permana";84874016400
"ORD101261";"2025-04-08";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Nina Pratama";89401399049
"ORD102381";"2025-04-03";"snack box";1;15000;15000;"WhatsApp";"Putu Permana";83221418880
"ORD100372";"2025-04-11";"Salad Ayam";1;35000;35000;"WhatsApp";"Nina Putri";85753260332
"ORD100294";"2025-07-22";"Nasi box vegan";2;60000;30000;"Instagram";"Laras Putri";82885158799
"ORD100790";"2025-05-23";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Tono Permana";85978207151
"ORD101411";"2025-07-26";"Nasi Box Ayam";5;125000;25000;"Instagram";"Joko Kusuma";86631931491
"ORD102283";"2025-06-10";"Soup sayur";1;20000;20000;"Instagram";"Kiki Kusuma";83752654793
"ORD100969";"2025-05-03";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Putu Wicaksono";88507925241
"ORD100665";"2025-08-27";"Soup Sayur";1;25000;25000;"Instagram";"Maya Putri";87187500369
"ORD102369";"2025-05-17";"Nasi Box Vegan";2;60000;30000;"Instagram";"Nina Pratama";88760366909
"ORD101636";"2025-07-09";"Soup sayur";4;100000;25000;"WhatsApp";"Citra Harto";85623285884
"ORD102423";"2025-06-14";"Salad Ayam";1;35000;35000;"WhatsApp";"Gita Permana";86138612075
"ORD100316";"2025-09-04";"Nasi Box Ayam";3;75000;25000;"WhatsApp";"Citra Santoso";80623120387
"ORD101549";"2025-08-12";"Soup Sayur";1;25000;25000;"Instagram";"Dewi Saputra";82456506098
"ORD100270";"2025-04-27";"Nasi Box Vegan";1;30000;30000;"Instagram";"Sari Saputra";83840666580
"ORD101305";"2025-04-28";"Soup Sayur";1;20000;20000;"WhatsApp";"Citra Saputra";86687002176
"ORD101846";"2025-04-17";"Nasi box vegan";5;125000;25000;"Instagram";"Citra Putri";89387005162
"ORD100953";"2025-09-07";"Salad Ayam";1;15000;15000;"Instagram";"Fajar Pratama";83244720999
"ORD101246";"2025-09-11";"Salad Ayam";1;30000;30000;"Instagram";"Putu Wicaksono";88507925241
"ORD101742";"2025-07-02";"Salad Ayam";1;30000;30000;"Instagram";"Kiki Pratama";81256746807
"ORD102311";"2025-05-20";"Soup Sayur";2;40000;20000;"Instagram";"Tono Kusuma";85342836440
"ORD100472";"2025-05-24";"Salad Ayam";2;60000;30000;"Instagram";"Laras Kusuma";83327279568
"ORD101265";"2025-06-24";"Salad Ayam";1;20000;20000;"Instagram";"Fajar Wicaksono";88681447394
"ORD102035";"2025-08-05";"Salad Ayam";1;15000;15000;"Instagram";"Uli Budiyanto";81693406088
"ORD100861";"2025-06-06";"Soup Sayur";1;20000;20000;"Instagram";"Laras Kusuma";88262045053
"ORD100944";"2025-05-23";"Nasi Box Vegan";1;25000;25000;"Instagram";"Uli Wicaksono";84034471349
"ORD101965";"2025-07-18";"Salad Ayam";1;15000;15000;"Instagram";"Ochi Wijaya";80276773592
"ORD100185";"2025-05-18";"Soup Sayur";3;75000;25000;"Instagram";"Eka Santoso";81632870831
"ORD101542";"2025-08-30";"Nasi Box Vegan";1;30000;30000;"WhatsApp";"Ochi Santoso";80766177115
"ORD101108";"2025-05-09";"Nasi Box Vegan";2;60000;30000;"WhatsApp";"Joko Kusuma";86631931491
"ORD102202";"2025-07-04";"Soup Sayur";1;25000;25000;"Instagram";"Tono Putri";89955620533
"ORD101881";"2025-08-06";"Snack Box";1;25000;25000;"Instagram";"Gita Permana";81541006762
"ORD101958";"2025-08-10";"Salad Ayam";5;175000;35000;"WhatsApp";"Sari Putri";85135346554
"ORD101946";"2025-08-15";"snack box";3;45000;15000;"WhatsApp";"Fajar Pratama";83244720999
"ORD101088";"2025-06-16";"Soup Sayur";1;20000;20000;"Instagram";"Tono Permana";85978207151
"ORD101343";"2025-04-21";"snack box";1;15000;15000;"WhatsApp";"Budi Permana";80548687403
"ORD101559";"2025-05-12";"Soup Sayur";2;50000;25000;"Instagram";"Joko Santoso";85411526218
"ORD101527";"2025-04-15";"Soup Sayur";1;25000;25000;"WhatsApp";"Citra Putri";86788861015
"ORD101170";"2025-09-09";"Soup Sayur";1;20000;20000;"WhatsApp";"Budi Kusuma";88050097882
"ORD102338";"2025-06-03";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Dewi Santoso";80167618472
"ORD102016";"2025-06-10";"Nasi box vegan";4;100000;25000;"Instagram";"Dewi Santoso";86903311907
"ORD101494";"2025-04-03";"Salad Ayam";2;60000;30000;"WhatsApp";"Fajar Wijaya";87525007432
"ORD100833";"2025-05-06";"Salad Ayam";2;60000;30000;"WhatsApp";"Putu Wicaksono";82522872808
"ORD101263";"2025-04-28";"Salad Ayam";1;35000;35000;"Instagram";"Dewi Wicaksono";82233206163
"ORD100925";"2025-05-21";"Nasi box vegan";2;50000;25000;"Instagram";"Fajar Pratama";85341928327
"ORD101150";"2025-05-02";"Nasi box vegan";1;25000;25000;"Instagram";"Eka Santoso";81632870831
"ORD101564";"2025-07-12";"Soup Sayur";1;25000;25000;"WhatsApp";"Tono Wijaya";88033974014
"ORD102156";"2025-08-02";"Nasi box vegan";2;70000;35000;"WhatsApp";"Citra Budiyanto";85188888067
"ORD101435";"2025-05-01";"Soup Sayur";2;40000;20000;"Instagram";"Andi Budiyanto";82400842710
"ORD101061";"2025-04-07";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Citra Budiyanto";87072867908
"ORD100909";"2025-05-03";"Soup sayur";1;25000;25000;"WhatsApp";"Eka Putri";86984858333
"ORD100749";"2025-09-07";"snack box";3;60000;20000;"Instagram";"Fajar Harto";81406029333
"ORD101591";"2025-09-29";"Soup Sayur";1;20000;20000;"Instagram";"Budi Kusuma";89770088600
"ORD100736";"2025-09-25";"Salad Ayam";1;30000;30000;"Instagram";"Citra Budiyanto";87072867908
"ORD101964";"2025-07-06";"Salad Ayam";1;35000;35000;"Instagram";"Hadi Permana";89421047095
"ORD102303";"2025-04-20";"Nasi Box Ayam";1;15000;15000;"WhatsApp";"Gita Permana";86138612075
"ORD100981";"2025-08-14";"Nasi Box Vegan";2;50000;25000;"WhatsApp";"Eka Kusuma";88068650863
"ORD101940";"2025-04-10";"Nasi Box Vegan";2;60000;30000;"Instagram";"Uli Kusuma";81366210388
"ORD102132";"2025-04-18";"Soup Sayur";1;20000;20000;"Instagram";"Rina Saputra";88793741608
"ORD101597";"2025-04-10";"Soup sayur";1;25000;25000;"WhatsApp";"Putu Santoso";84358112880
"ORD100659";"2025-06-11";"Nasi Box Vegan";2;50000;25000;"Instagram";"Ochi Wijaya";87099917381
"ORD100551";"2025-04-21";"Soup Sayur";1;20000;20000;"WhatsApp";"Hadi Permana";89421047095
"ORD100310";"2025-08-27";"Nasi Box Ayam";1;25000;25000;"Instagram";"Dewi Wijaya";83055488510
"ORD101166";"2025-06-01";"Soup sayur";1;25000;25000;"Instagram";"Maya Kusuma";89013983735
"ORD101242";"2025-09-13";"Nasi Box Ayam";1;25000;25000;"Instagram";"Putu Wicaksono";84348734714
"ORD100287";"2025-04-18";"Soup sayur";1;20000;20000;"Instagram";"Uli Budiyanto";87801573993
"ORD101818";"2025-08-19";"Nasi Box Vegan";5;150000;30000;"Instagram";"Uli Kusuma";85604661839
"ORD101324";"2025-09-21";"Salad Ayam";1;30000;30000;"Instagram";"Laras Pratama";82312432921
"ORD100732";"2025-04-03";"Soup sayur";2;40000;20000;"Instagram";"Joko Santoso";84157473384
"ORD101610";"2025-06-10";"Salad Ayam";4;160000;40000;"Instagram";"Joko Santoso";86403910651
"ORD101459";"2025-04-12";"Salad Ayam";3;90000;30000;"WhatsApp";"Ika Pratama";82577754781
"ORD101807";"2025-08-23";"Salad Ayam";1;15000;15000;"Instagram";"Citra Saputra";86687002176
"ORD102397";"2025-07-17";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Maya Wicaksono";86212021697
"ORD101448";"2025-05-31";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Nina Pratama";86670106513
"ORD100966";"2025-07-09";"Nasi Box Ayam";2;50000;25000;"Instagram";"Joko Kusuma";84519832731
"ORD100315";"2025-06-01";"Nasi Box Ayam";2;30000;15000;"Instagram";"Citra Budiyanto";89092753269
"ORD100911";"2025-06-15";"Snack box";1;15000;15000;"WhatsApp";"Kiki Permana";84874016400
"ORD100071";"2025-09-10";"Salad Ayam";1;15000;15000;"Instagram";"Uli Kusuma";85866934654
"ORD100308";"2025-05-15";"Salad Ayam";3;105000;35000;"Instagram";"Budi Budiyanto";82148628902
"ORD102251";"2025-07-06";"Snack box";1;15000;15000;"Instagram";"Joko Putri";82583132370
"ORD102177";"2025-06-09";"Nasi Box Ayam";3;75000;25000;"Instagram";"Andi Harto";86184992618
"ORD100541";"2025-04-14";"Nasi Box Ayam";1;35000;35000;"Instagram";"Joko Santoso";85411526218
"ORD101550";"2025-08-28";"Salad Ayam";3;75000;25000;"Instagram";"Eka Wicaksono";85304637454
"ORD101008";"2025-04-27";"Nasi box vegan";1;25000;25000;"Instagram";"Dewi Santoso";84332181960
"ORD102295";"2025-06-18";"Snack Box";4;60000;15000;"Instagram";"Fajar Wijaya";87525007432
"ORD101792";"2025-07-12";"Nasi Box Ayam";1;30000;30000;"Instagram";"Putu Harto";89894134352
"ORD100914";"2025-06-10";"Snack box";1;20000;20000;"WhatsApp";"Ochi Harto";84431351823
"ORD102478";"2025-05-11";"Nasi Box Ayam";3;90000;30000;"WhatsApp";"Nina Permana";87562890028
"ORD101256";"2025-06-29";"Soup sayur";1;25000;25000;"WhatsApp";"Maya Permana";84351751830
"ORD100334";"2025-05-14";"Soup Sayur";1;20000;20000;"WhatsApp";"Sari Pratama";81493689980
"ORD100123";"2025-05-08";"Nasi box vegan";2;70000;35000;"WhatsApp";"Tono Saputra";85328710122
"ORD101749";"2025-08-11";"Nasi Box Ayam";4;60000;15000;"Instagram";"Sari Budiyanto";83982258713
"ORD102189";"2025-05-29";"Nasi Box Ayam";2;60000;30000;"Instagram";"Laras Budiyanto";81449147660
"ORD100200";"2025-08-19";"Salad Ayam";2;60000;30000;"Instagram";"Laras Wijaya";82694486959
"ORD100599";"2025-09-24";"Nasi box vegan";1;30000;30000;"Instagram";"Gita Kusuma";80053293183
"ORD101697";"2025-06-18";"Salad Ayam";1;20000;20000;"WhatsApp";"Maya Kusuma";81463031617
"ORD100977";"2025-08-09";"snack box";1;15000;15000;"Instagram";"Joko Permana";84103697117
"ORD100756";"2025-09-13";"Snack Box";2;40000;20000;"Instagram";"Laras Budiyanto";81814124782
"ORD101026";"2025-08-22";"Salad Ayam";1;30000;30000;"WhatsApp";"Andi Harto";83006848666
"ORD102037";"2025-07-24";"Nasi Box Ayam";3;60000;20000;"WhatsApp";"Dewi Wijaya";85447962757
"ORD101130";"2025-06-27";"Soup Sayur";2;50000;25000;"WhatsApp";"Tono Santoso";82294131869
"ORD101589";"2025-08-15";"Salad Ayam";4;140000;35000;"Instagram";"Ochi Wijaya";87464887719
"ORD102140";"2025-04-17";"Soup sayur";2;40000;20000;"Instagram";"Ika Permana";89735989334
"ORD100920";"2025-06-29";"Snack Box";1;15000;15000;"WhatsApp";"Dewi Budiyanto";84498926659
"ORD100557";"2025-04-23";"Nasi Box Ayam";1;25000;25000;"Instagram";"Nina Permana";84216073375
"ORD100856";"2025-04-10";"snack box";4;60000;15000;"Instagram";"Kiki Wijaya";84627048281
"ORD100488";"2025-04-17";"snack box";4;80000;20000;"Instagram";"Dewi Wijaya";83055488510
"ORD102206";"2025-07-13";"snack box";4;100000;25000;"Instagram";"Rina Harto";86022356972
"ORD101545";"2025-05-04";"Salad Ayam";1;30000;30000;"Instagram";"Fajar Wijaya";87525007432
"ORD101104";"2025-06-12";"Salad Ayam";1;20000;20000;"Instagram";"Putu Wicaksono";89979955271
"ORD101090";"2025-04-09";"Soup Sayur";1;25000;25000;"WhatsApp";"Maya Kusuma";89013983735
"ORD101181";"2025-05-24";"Salad Ayam";3;45000;15000;"Instagram";"Laras Budiyanto";84168784991
"ORD102485";"2025-05-23";"Salad Ayam";1;30000;30000;"Instagram";"Laras Saputra";81595148465
"ORD101395";"2025-04-07";"Nasi Box Ayam";2;50000;25000;"Instagram";"Budi Budiyanto";80132677360
"ORD100036";"2025-06-19";"snack box";3;45000;15000;"WhatsApp";"Uli Wicaksono";84034471349
"ORD101176";"2025-06-16";"Nasi Box Ayam";2;50000;25000;"Instagram";"Andi Wicaksono";86226838851
"ORD101123";"2025-06-07";"snack box";3;45000;15000;"Instagram";"Andi Putri";86542351161
"ORD100510";"2025-09-25";"Nasi Box Ayam";1;35000;35000;"Instagram";"Uli Putri";89622292706
"ORD102006";"2025-09-24";"Snack box";1;20000;20000;"WhatsApp";"Ika Pratama";85812236231
"ORD102484";"2025-04-05";"Nasi Box Ayam";1;30000;30000;"Instagram";"Andi Wicaksono";82368876767
"ORD100994";"2025-06-16";"Salad Ayam";1;30000;30000;"Instagram";"Putu Permana";88299737631
"ORD101795";"2025-09-01";"Soup Sayur";1;25000;25000;"Instagram";"Budi Putri";82901476797
"ORD100526";"2025-05-08";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Andi Budiyanto";82400842710
"ORD101699";"2025-05-06";"Soup Sayur";1;25000;25000;"Instagram";"Maya Permana";84957885685
