OrderID,Tanggal,Nama Produk,Jumlah,Harga,Harga Unit,Sumber Order,Nama Pelanggan,Nomor WA,Keterangan
ORD100677,2025-08-21 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Andi Wijaya,086608801994,
ORD101174,2025-07-07 00:00:00,Nasi Box Ayam,4,120000,30000,Instagram,Andi Budiyanto,082400842710,
ORD101236,2025-07-27 00:00:00,nasi box ayam,1,20000,20000,Instagram,Dewi Wijaya,083055488510,
ORD100098,2025-07-05 00:00:00,nasi box ayam,1,20000,20000,WhatsApp,Ochi Harto,087407482175,
ORD100728,2025-07-17 00:00:00,Soup Sayur,1,25000,25000,Instagram,Eka Putri,086984858333,
ORD100280,2025-09-13 00:00:00,Soup Sayur,1,25000,25000,Instagram,Joko Wijaya,081739348356,
ORD101004,2025-08-31 00:00:00,Nasi box vegan,5,150000,30000,WhatsApp,Nina Kusuma,081251778528,
ORD101268,2025-06-28 00:00:00,Salad Ayam,1,30000,30000,Instagram,Ochi Kusuma,080104328986,catatan: pesan khusus
ORD101707,2025-07-22 00:00:00,snack box,1,15000,15000,Instagram,Tono Saputra,085328710122,
ORD101207,2025-08-05 00:00:00,Soup Sayur,1,20000,20000,Instagram,Tono Permana,080848872563,
ORD101102,2025-08-24 00:00:00,SoupSayur,5,100000,20000,Instagram,Eka Wijaya,089933083301,
ORD100874,2025-05-20 00:00:00,Salad Ayam,1,30000,30000,Instagram,Joko Santoso,081938026206,
ORD100076,2025-09-24 00:00:00,Snack box,3,45000,15000,WhatsApp,Putu Wicaksono,089979955271,
ORD101237,2025-06-30 00:00:00,Salad Ayam,1,40000,40000,WhatsApp,Citra Permana,083890838637,
ORD100494,2025-07-18 00:00:00,NasiBoxAyam,1,35000,35000,WhatsApp,Putu Santoso,084358112880,
ORD101760,2025-05-27 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Fajar Wijaya,083348039652,
ORD102431,2025-09-17 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Putu Kusuma,088515832818,
ORD101701,2025-07-19 00:00:00,Snack Box,1,25000,25000,Instagram,Budi Budiyanto,080132677360,
ORD102222,2025-06-09 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Sari Budiyanto,089241418328,
ORD102284,2025-09-04 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Dewi Santoso,080167618472,
ORD101514,2025-06-23 00:00:00,Salad Ayam,1,35000,35000,WhatsApp,Andi Pratama,089325250029,
ORD102227,2025-05-10 00:00:00,snack box,1,25000,25000,WhatsApp,Citra Putri,086788861015,
ORD100103,2025-05-07 00:00:00,Nasi box vegan,1,35000,35000,WhatsApp,Joko Putri,082583132370,catatan: pesan khusus
ORD100781,2025-05-10 00:00:00,Salad ayam,2,80000,40000,Instagram,Nina Saputra,087116845775,
ORD101784,2025-05-09 00:00:00,Soup sayur,1,25000,25000,Instagram,Laras Budiyanto,081449147660,
ORD100355,2025-06-10 00:00:00,Nasi Box Ayam,4,100000,25000,Instagram,Tono Permana,087452991241,
ORD100798,2025-09-06 00:00:00,Nasi box vegan,1,25000,25000,WhatsApp,Rina Kusuma,083252880957,
ORD100622,2025-08-26 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Laras Budiyanto,084168784991,
ORD102030,2025-05-16 00:00:00,Salad ayam,4,140000,35000,Instagram,Citra Permana,083890838637,
ORD101561,2025-07-31 00:00:00,Snack box,1,15000,15000,WhatsApp,Fajar Wicaksono,087063242415,
ORD101494,2025-04-03 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Fajar Wijaya,087525007432,
ORD100897,2025-09-27 00:00:00,Nasi box ayam,3,75000,25000,WhatsApp,Nina Wijaya,088324210249,
ORD100110,2025-08-07 00:00:00,Soup Sayur,1,25000,25000,Instagram,Sari Saputra,083840666580,
ORD101556,2025-09-16 00:00:00,SoupSayur,1,20000,20000,Instagram,Joko Santoso,081938026206,
ORD101296,,Soup Sayur,2,40000,20000,WhatsApp,Kiki Wicaksono,081208267734,
ORD102296,2025-09-17 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Nina Kusuma,081251778528,
ORD102114,2025-05-28 00:00:00,Salad ayam,2,70000,35000,Instagram,Fajar Wicaksono,088742967175,
ORD100643,2025-07-11 00:00:00,Snack box,2,30000,15000,Instagram,Citra Pratama,082064361103,
ORD100312,2025-04-02 00:00:00,nasi box ayam,3,45000,15000,Instagram,Maya Harto,080376137918,
ORD101470,2025-07-06 00:00:00,Nasi Box Vegan,5,125000,25000,WhatsApp,Gita Putri,087877470168,
ORD102459,2025-08-13 00:00:00,Salad Ayam,1,30000,30000,Instagram,Fajar Wicaksono,087038430988,
ORD100600,2025-05-11 00:00:00,SoupSayur,2,50000,25000,WhatsApp,Uli Kusuma,089650477358,
ORD100063,2025-06-08 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Kiki Saputra,085452711116,promo code used
ORD100354,2025-05-28 00:00:00,Salad ayam,2,60000,30000,Instagram,Citra Saputra,086687002176,
ORD100816,2025-06-03 00:00:00,Salad ayam,2,60000,30000,Instagram,Tono Wicaksono,088819148580,
ORD100082,2025-06-16 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Gita Wicaksono,084167243426,
ORD102282,2025-05-08 00:00:00,Salad ayam,1,30000,30000,Instagram,Sari Putri,087553942373,
ORD101267,2025-05-02 00:00:00,SALAD AYAM,1,15000,15000,WhatsApp,Sari Permana,082060385050,
ORD102453,2025-08-08 00:00:00,snack box,2,30000,15000,WhatsApp,Tono Santoso,082115869380,
ORD102285,2025-07-26 00:00:00,Nasi box vegan,1,35000,35000,Instagram,Fajar Budiyanto,087334270866,
ORD100362,2025-07-16 00:00:00,Nasi Box Vegan,4,100000,25000,WhatsApp,Ika Pratama,082577754781,
ORD100584,2025-04-06 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Citra Wicaksono,087589178390,
ORD100903,2025-09-15 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Laras Santoso,085830033542,
ORD101515,2025-07-06 00:00:00,Snack Box,3,45000,15000,Instagram,Fajar Wicaksono,088742967175,
ORD101817,2025-09-26 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Eka Harto,087510799118,
ORD100952,2025-05-05 00:00:00,SoupSayur,1,25000,25000,Instagram,Gita Kusuma,080053293183,
ORD101849,2025-09-20 00:00:00,Salad Ayam,3,105000,35000,WhatsApp,Fajar Pratama,082866929662,
ORD102319,2025-04-02 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Fajar Wicaksono,088681447394,ulang order
ORD101987,2025-07-24 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Laras Santoso,085415667652,
ORD100054,2025-07-09 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Ika Pratama,082577754781,
ORD102468,,nasi box ayam,1,20000,20000,Instagram,Joko Kusuma,083296685161,ulang order
ORD101815,2025-07-26 00:00:00,Snack box,1,20000,20000,Instagram,Maya Harto,086519398280,
ORD102374,2025-04-25 00:00:00,SALAD AYAM,2,30000,15000,Instagram,Maya Permana,081779717751,
ORD101143,2025-06-21 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Uli Kusuma,085604661839,
ORD101606,2025-06-02 00:00:00,Nasi box vegan,3,90000,30000,Instagram,Joko Wijaya,083836702410,
ORD101383,2025-04-17 00:00:00,Soup Sayur,2,40000,20000,Instagram,Ochi Kusuma,080104328986,
ORD101356,2025-04-20 00:00:00,Nasi box ayam,1,25000,25000,WhatsApp,Eka Putri,086984858333,
ORD101694,2025-09-15 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Nina Putri,083445655743,
ORD102032,2025-09-30 00:00:00,nasi box ayam,1,25000,25000,Instagram,Fajar Pratama,085341928327,
ORD101536,2025-09-18 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Sari Harto,086081062003,
ORD100129,2025-07-05 00:00:00,nasi box ayam,1,15000,15000,Instagram,Ochi Kusuma,082499125134,
ORD101821,2025-09-11 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Fajar Santoso,084556110022,
ORD102036,2025-07-11 00:00:00,Nasi box vegan,5,125000,25000,Instagram,Dewi Wicaksono,082233206163,
ORD100216,2025-08-02 00:00:00,SALAD AYAM,2,30000,15000,WhatsApp,Hadi Pratama,082904228421,
ORD101342,2025-06-28 00:00:00,Nasi box ayam,4,120000,30000,Instagram,Budi Permana,080548687403,
ORD102217,2025-06-15 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Sari Saputra,083840666580,
ORD102043,2025-05-24 00:00:00,NasiBoxAyam,2,50000,25000,Instagram,Fajar Harto,081714677418,catatan: pesan khusus
ORD101208,2025-07-25 00:00:00,nasi box ayam,1,20000,20000,Instagram,Kiki Pratama,081256746807,
ORD101571,2025-07-05 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Gita Wijaya,081219656523,
ORD102364,2025-08-20 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Fajar Pratama,085341928327,
ORD100829,2025-09-18 00:00:00,Soup Sayur,1,20000,20000,Instagram,Citra Permana,087506068536,catatan: pesan khusus
ORD100652,2025-05-26 00:00:00,nasi box ayam,2,40000,20000,Instagram,Andi Kusuma,088215064890,
ORD101505,2025-07-19 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Eka Santoso,081632870831,
ORD100323,2025-07-26 00:00:00,Nasi Box Ayam,1,30000,30000,Instagram,Sari Putri,085135346554,catatan: pesan khusus
ORD102415,2025-06-22 00:00:00,Soup Sayur,1,20000,20000,Instagram,Laras Kusuma,088262045053,
ORD102376,2025-06-25 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Fajar Wijaya,082281606484,
ORD100241,2025-08-07 00:00:00,Salad Ayam,1,30000,30000,Instagram,Tono Permana,081034131647,
ORD101329,2025-08-06 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Sari Permana,082060385050,
ORD101065,2025-04-22 00:00:00,snack box,1,15000,15000,Instagram,Budi Putri,084629960653,
ORD100530,2025-04-19 00:00:00,Nasi box ayam,1,25000,25000,Instagram,Gita Kusuma,088214658404,ulang order
ORD100476,2025-05-25 00:00:00,Nasi Box Vegan,5,150000,30000,WhatsApp,Fajar Kusuma,086590277167,
ORD101431,2025-09-01 00:00:00,snack box,1,25000,25000,WhatsApp,Ika Saputra,086574374896,
ORD101975,2025-04-24 00:00:00,Nasi Box Ayam,1,35000,35000,Instagram,Sari Putri,088274225790,
ORD101306,2025-07-27 00:00:00,Nasi box ayam,4,120000,30000,Instagram,Sari Harto,082701039308,promo code used
ORD102406,2025-04-14 00:00:00,NasiBoxAyam,4,120000,30000,Instagram,Andi Putri,086542351161,
ORD101427,2025-04-26 00:00:00,Salad ayam,1,30000,30000,Instagram,Rina Permana,088578652785,
ORD102057,2025-08-31 00:00:00,Salad Ayam,4,120000,30000,WhatsApp,Kiki Wijaya,089254629148,
ORD102179,2025-07-23 00:00:00,SoupSayur,1,25000,25000,Instagram,Maya Pratama,081994101372,
ORD100848,2025-05-10 00:00:00,Snack box,1,20000,20000,Instagram,Sari Harto,089825449481,
ORD100157,2025-08-21 00:00:00,Snack box,2,50000,25000,WhatsApp,Ochi Permana,082104696325,ulang order
ORD102118,2025-09-29 00:00:00,Soup sayur,2,40000,20000,WhatsApp,Andi Wicaksono,086226838851,
ORD101161,2025-09-28 00:00:00,Snack Box,3,60000,20000,WhatsApp,Maya Wicaksono,088544587717,promo code used
ORD101145,2025-04-01 00:00:00,Soup Sayur,1,25000,25000,WhatsApp,Rina Santoso,088697829221,
ORD101827,2025-09-17 00:00:00,SALAD AYAM,2,50000,25000,WhatsApp,Uli Permana,082480861317,
ORD101501,2025-04-02 00:00:00,Salad Ayam,1,40000,40000,Instagram,Gita Wicaksono,084741124903,
ORD101387,2025-05-29 00:00:00,Nasi Box Ayam,1,25000,25000,WhatsApp,Laras Kusuma,084078161849,
ORD100180,2025-06-25 00:00:00,Soup Sayur,1,20000,20000,Instagram,Putu Putri,086149331637,
ORD100349,2025-04-15 00:00:00,Soup sayur,2,40000,20000,Instagram,Andi Kusuma,089861622999,
ORD102299,2025-08-01 00:00:00,Nasi Box Ayam,2,70000,35000,Instagram,Dewi Budiyanto,084498926659,
ORD100683,2025-06-29 00:00:00,Snack box,2,30000,15000,Instagram,Andi Harto,083006848666,
ORD101956,2025-06-30 00:00:00,SoupSayur,1,20000,20000,Instagram,Rina Harto,081438424981,
ORD102333,2025-08-20 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Kiki Pratama,081256746807,
ORD101003,2025-04-04 00:00:00,Snack Box,1,20000,20000,Instagram,Uli Wijaya,086697848018,promo code used
ORD102121,2025-07-31 00:00:00,SALAD AYAM,5,75000,15000,Instagram,Citra Permana,088999404389,
ORD100329,2025-09-04 00:00:00,Soup Sayur,1,20000,20000,Instagram,Sari Pratama,086218501631,
ORD101012,2025-09-27 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Joko Wicaksono,086870146263,
ORD100344,2025-07-26 00:00:00,Soup Sayur,3,60000,20000,Instagram,Fajar Pratama,080392614293,
ORD100259,2025-07-22 00:00:00,Nasi box vegan,2,60000,30000,Instagram,Laras Wicaksono,081928565431,
ORD101466,2025-05-26 00:00:00,Soup sayur,1,20000,20000,Instagram,Dewi Pratama,088692322602,
ORD100218,2025-09-25 00:00:00,NasiBoxAyam,1,30000,30000,Instagram,Dewi Santoso,086903311907,
ORD100468,2025-05-22 00:00:00,Soup Sayur,4,80000,20000,Instagram,Dewi Wicaksono,082233206163,
ORD101739,2025-05-19 00:00:00,NasiBoxAyam,1,30000,30000,WhatsApp,Dewi Harto,087859696915,
ORD101948,2025-04-30 00:00:00,Nasi Box Vegan,1,30000,30000,WhatsApp,Kiki Permana,084874016400,
ORD101261,2025-04-08 00:00:00,NasiBoxAyam,1,30000,30000,WhatsApp,Nina Pratama,089401399049,
ORD102381,2025-04-03 00:00:00,snack box,1,15000,15000,WhatsApp,Putu Permana,083221418880,
ORD100372,2025-04-11 00:00:00,Salad ayam,1,35000,35000,WhatsApp,Nina Putri,085753260332,
ORD100294,2025-07-22 00:00:00,Nasi box vegan,2,60000,30000,Instagram,Laras Putri,082885158799,ulang order
ORD100790,2025-05-23 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Tono Permana,085978207151,
ORD101411,2025-07-26 00:00:00,Nasi Box Ayam,5,125000,25000,Instagram,Joko Kusuma,086631931491,
ORD102283,2025-06-10 00:00:00,Soup sayur,1,20000,20000,Instagram,Kiki Kusuma,083752654793,
ORD100969,2025-05-03 00:00:00,nasi box ayam,1,25000,25000,WhatsApp,Putu Wicaksono,088507925241,
ORD100665,2025-08-27 00:00:00,Soup Sayur,1,25000,25000,Instagram,Maya Putri,087187500369,
ORD102369,2025-05-17 00:00:00,Nasi Box Vegan,2,60000,30000,Instagram,Nina Pratama,088760366909,
ORD101636,2025-07-09 00:00:00,Soup sayur,4,100000,25000,WhatsApp,Citra Harto,085623285884,
ORD102423,2025-06-14 00:00:00,Salad Ayam,1,35000,35000,WhatsApp,Gita Permana,086138612075,
ORD100316,2025-09-04 00:00:00,Nasi box ayam,3,75000,25000,WhatsApp,Citra Santoso,080623120387,
ORD101549,2025-08-12 00:00:00,Soup Sayur,1,25000,25000,Instagram,Dewi Saputra,082456506098,
ORD100270,2025-04-27 00:00:00,Nasi Box Vegan,1,30000,30000,Instagram,Sari Saputra,083840666580,
ORD101305,2025-04-28 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Citra Saputra,086687002176,
ORD101846,2025-04-17 00:00:00,Nasi box vegan,5,125000,25000,Instagram,Citra Putri,089387005162,
ORD100953,2025-09-07 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Fajar Pratama,083244720999,
ORD101246,2025-09-11 00:00:00,Salad Ayam,1,30000,30000,Instagram,Putu Wicaksono,088507925241,
ORD101742,2025-07-02 00:00:00,Salad Ayam,1,30000,30000,Instagram,Kiki Pratama,081256746807,
ORD102311,2025-05-20 00:00:00,Soup Sayur,2,40000,20000,Instagram,Tono Kusuma,085342836440,
ORD100472,2025-05-24 00:00:00,Salad ayam,2,60000,30000,Instagram,Laras Kusuma,083327279568,
ORD101265,2025-06-24 00:00:00,SALAD AYAM,1,20000,20000,Instagram,Fajar Wicaksono,088681447394,
ORD102035,2025-08-05 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Uli Budiyanto,081693406088,
ORD100861,2025-06-06 00:00:00,SoupSayur,1,20000,20000,Instagram,Laras Kusuma,088262045053,
ORD100944,2025-05-23 00:00:00,Nasi Box Vegan,1,25000,25000,Instagram,Uli Wicaksono,084034471349,
ORD101965,2025-07-18 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Ochi Wijaya,080276773592,
ORD100185,2025-05-18 00:00:00,SoupSayur,3,75000,25000,Instagram,Eka Santoso,081632870831,
ORD101542,2025-08-30 00:00:00,Nasi Box Vegan,1,30000,30000,WhatsApp,Ochi Santoso,080766177115,
ORD101108,2025-05-09 00:00:00,Nasi Box Vegan,2,60000,30000,WhatsApp,Joko Kusuma,086631931491,
ORD102202,2025-07-04 00:00:00,SoupSayur,1,25000,25000,Instagram,Tono Putri,089955620533,
ORD101881,2025-08-06 00:00:00,Snack Box,1,25000,25000,Instagram,Gita Permana,081541006762,
ORD101958,2025-08-10 00:00:00,Salad Ayam,5,175000,35000,WhatsApp,Sari Putri,085135346554,
ORD101946,2025-08-15 00:00:00,snack box,3,45000,15000,WhatsApp,Fajar Pratama,083244720999,
ORD101088,2025-06-16 00:00:00,Soup Sayur,1,20000,20000,Instagram,Tono Permana,085978207151,
ORD101343,2025-04-21 00:00:00,snack box,1,15000,15000,WhatsApp,Budi Permana,080548687403,
ORD101559,2025-05-12 00:00:00,Soup Sayur,2,50000,25000,Instagram,Joko Santoso,085411526218,
ORD101527,2025-04-15 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Citra Putri,086788861015,
ORD101170,2025-09-09 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Budi Kusuma,088050097882,
ORD102338,2025-06-03 00:00:00,Nasi box ayam,1,30000,30000,WhatsApp,Dewi Santoso,080167618472,
ORD102016,2025-06-10 00:00:00,Nasi box vegan,4,100000,25000,Instagram,Dewi Santoso,086903311907,
ORD101494,2025-04-03 00:00:00,Salad Ayam,2,60000,30000,WhatsApp,Fajar Wijaya,087525007432,
ORD100833,2025-05-06 00:00:00,Salad ayam,2,60000,30000,WhatsApp,Putu Wicaksono,082522872808,
ORD101263,2025-04-28 00:00:00,Salad Ayam,1,35000,35000,Instagram,Dewi Wicaksono,082233206163,
ORD100925,2025-05-21 00:00:00,Nasi box vegan,2,50000,25000,Instagram,Fajar Pratama,085341928327,
ORD101150,2025-05-02 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Eka Santoso,081632870831,
ORD101564,2025-07-12 00:00:00,SoupSayur,1,25000,25000,WhatsApp,Tono Wijaya,088033974014,
ORD102156,2025-08-02 00:00:00,Nasi box vegan,2,70000,35000,WhatsApp,Citra Budiyanto,085188888067,
ORD101435,2025-05-01 00:00:00,Soup Sayur,2,40000,20000,Instagram,Andi Budiyanto,082400842710,
ORD101061,2025-04-07 00:00:00,NasiBoxAyam,1,25000,25000,WhatsApp,Citra Budiyanto,087072867908,
ORD100909,2025-05-03 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Eka Putri,086984858333,
ORD100749,2025-09-07 00:00:00,snack box,3,60000,20000,Instagram,Fajar Harto,081406029333,
ORD101591,2025-09-29 00:00:00,SoupSayur,1,20000,20000,Instagram,Budi Kusuma,089770088600,
ORD100736,2025-09-25 00:00:00,Salad ayam,1,30000,30000,Instagram,Citra Budiyanto,087072867908,
ORD101964,2025-07-06 00:00:00,Salad ayam,1,35000,35000,Instagram,Hadi Permana,089421047095,
ORD102303,2025-04-20 00:00:00,nasi box ayam,1,15000,15000,WhatsApp,Gita Permana,086138612075,
ORD100981,2025-08-14 00:00:00,Nasi Box Vegan,2,50000,25000,WhatsApp,Eka Kusuma,088068650863,
ORD101940,2025-04-10 00:00:00,Nasi Box Vegan,2,60000,30000,Instagram,Uli Kusuma,081366210388,ulang order
ORD102132,2025-04-18 00:00:00,Soup Sayur,1,20000,20000,Instagram,Rina Saputra,088793741608,
ORD101597,2025-04-10 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Putu Santoso,084358112880,
ORD100659,2025-06-11 00:00:00,Nasi Box Vegan,2,50000,25000,Instagram,Ochi Wijaya,087099917381,
ORD100551,2025-04-21 00:00:00,Soup Sayur,1,20000,20000,WhatsApp,Hadi Permana,089421047095,
ORD100310,2025-08-27 00:00:00,Nasi Box Ayam,1,25000,25000,Instagram,Dewi Wijaya,083055488510,
ORD101166,2025-06-01 00:00:00,Soup sayur,1,25000,25000,Instagram,Maya Kusuma,089013983735,
ORD101242,2025-09-13 00:00:00,NasiBoxAyam,1,25000,25000,Instagram,Putu Wicaksono,084348734714,
ORD100287,2025-04-18 00:00:00,Soup sayur,1,20000,20000,Instagram,Uli Budiyanto,087801573993,
ORD101818,2025-08-19 00:00:00,Nasi Box Vegan,5,150000,30000,Instagram,Uli Kusuma,085604661839,
ORD101324,2025-09-21 00:00:00,Salad Ayam,1,30000,30000,Instagram,Laras Pratama,082312432921,
ORD100732,2025-04-03 00:00:00,Soup sayur,2,40000,20000,Instagram,Joko Santoso,084157473384,
ORD101610,2025-06-10 00:00:00,Salad Ayam,4,160000,40000,Instagram,Joko Santoso,086403910651,
ORD101459,2025-04-12 00:00:00,Salad Ayam,3,90000,30000,WhatsApp,Ika Pratama,082577754781,
ORD101807,2025-08-23 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Citra Saputra,086687002176,
ORD102397,2025-07-17 00:00:00,Nasi box ayam,1,35000,35000,WhatsApp,Maya Wicaksono,086212021697,
ORD101448,2025-05-31 00:00:00,Nasi Box Vegan,1,25000,25000,WhatsApp,Nina Pratama,086670106513,
ORD100966,2025-07-09 00:00:00,nasi box ayam,2,50000,25000,Instagram,Joko Kusuma,084519832731,
ORD100315,2025-06-01 00:00:00,nasi box ayam,2,30000,15000,Instagram,Citra Budiyanto,089092753269,ulang order
ORD100911,2025-06-15 00:00:00,Snack box,1,15000,15000,WhatsApp,Kiki Permana,084874016400,
ORD100071,2025-09-10 00:00:00,SALAD AYAM,1,15000,15000,Instagram,Uli Kusuma,085866934654,
ORD100308,2025-05-15 00:00:00,Salad ayam,3,105000,35000,Instagram,Budi Budiyanto,082148628902,
ORD102251,2025-07-06 00:00:00,Snack box,1,15000,15000,Instagram,Joko Putri,082583132370,catatan: pesan khusus
ORD102177,2025-06-09 00:00:00,NasiBoxAyam,3,75000,25000,Instagram,Andi Harto,086184992618,
ORD100541,2025-04-14 00:00:00,NasiBoxAyam,1,35000,35000,Instagram,Joko Santoso,085411526218,
ORD101550,2025-08-28 00:00:00,SALAD AYAM,3,75000,25000,Instagram,Eka Wicaksono,085304637454,
ORD101008,2025-04-27 00:00:00,Nasi box vegan,1,25000,25000,Instagram,Dewi Santoso,084332181960,
ORD102295,2025-06-18 00:00:00,Snack Box,4,60000,15000,Instagram,Fajar Wijaya,087525007432,catatan: pesan khusus
ORD101792,2025-07-12 00:00:00,Nasi box ayam,1,30000,30000,Instagram,Putu Harto,089894134352,
ORD100691,,Nasi Box Ayam,1,30000,30000,Instagram,Eka Wicaksono,084846773782,
ORD100914,2025-06-10 00:00:00,Snack box,1,20000,20000,WhatsApp,Ochi Harto,084431351823,
ORD102478,2025-05-11 00:00:00,NasiBoxAyam,3,90000,30000,WhatsApp,Nina Permana,087562890028,
ORD101256,2025-06-29 00:00:00,Soup sayur,1,25000,25000,WhatsApp,Maya Permana,084351751830,
ORD100334,2025-05-14 00:00:00,SoupSayur,1,20000,20000,WhatsApp,Sari Pratama,081493689980,
ORD100123,2025-05-08 00:00:00,Nasi box vegan,2,70000,35000,WhatsApp,Tono Saputra,085328710122,
ORD101749,2025-08-11 00:00:00,nasi box ayam,4,60000,15000,Instagram,Sari Budiyanto,083982258713,
ORD102189,2025-05-29 00:00:00,Nasi box ayam,2,60000,30000,Instagram,Laras Budiyanto,081449147660,
ORD100200,2025-08-19 00:00:00,Salad ayam,2,60000,30000,Instagram,Laras Wijaya,082694486959,
ORD100599,2025-09-24 00:00:00,Nasi box vegan,1,30000,30000,Instagram,Gita Kusuma,080053293183,
ORD101697,2025-06-18 00:00:00,SALAD AYAM,1,20000,20000,WhatsApp,Maya Kusuma,081463031617,
ORD100977,2025-08-09 00:00:00,snack box,1,15000,15000,Instagram,Joko Permana,084103697117,
ORD100756,2025-09-13 00:00:00,Snack Box,2,40000,20000,Instagram,Laras Budiyanto,081814124782,
ORD101026,2025-08-22 00:00:00,Salad ayam,1,30000,30000,WhatsApp,Andi Harto,083006848666,
ORD102037,2025-07-24 00:00:00,nasi box ayam,3,60000,20000,WhatsApp,Dewi Wijaya,085447962757,
ORD101130,2025-06-27 00:00:00,SoupSayur,2,50000,25000,WhatsApp,Tono Santoso,082294131869,
